점수,근거,구매글번호,구매제목,구매링크,판매글번호,판매제목,판매글쓴이,판매링크,발견일시,판매수집일,중개문구,판매업체,판매담당자,판매연락처,판매수량
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220229,SWIFT 벌크전지 판매합니다.,노닉넴,https://cafe.daum.net/meetpeople/HoUW/220229,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220212,국내산 냉동 돈전지 판매합니다,JN 김이사,https://cafe.daum.net/meetpeople/HoUW/220212,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220210,웨스트포트 전지팝니다 .,권혁만,https://cafe.daum.net/meetpeople/HoUW/220210,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220170,코렌듀록 셀렉타 전지 저렴하게 판매합니다,하람아빠,https://cafe.daum.net/meetpeople/HoUW/220170,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220161,헝가리 23 진공 4D 전지 판매합니다,승리선택,https://cafe.daum.net/meetpeople/HoUW/220161,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220156,스위프트(미국) 진공 돈전지 판매합니다,(주)고기장푸드 장정호,https://cafe.daum.net/meetpeople/HoUW/220156,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220017,사디아 전지 판매합니다!,굿스트레이딩 홍영진,https://cafe.daum.net/meetpeople/HoUW/220017,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219992,코엑스카(칠레) 돈 전지 판매합니다.,(주)고기장푸드 장정호,https://cafe.daum.net/meetpeople/HoUW/219992,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219958,스미스필드 우대전지 판매합니다.,고기를먹자,https://cafe.daum.net/meetpeople/HoUW/219958,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219922,리테라미트 진공전지 물량 판매합니다,(주)레이푸드트레이딩 고주현,https://cafe.daum.net/meetpeople/HoUW/219922,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219640,웨스트미박전지 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/219640,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219523,미국산 SEABOARD 진공전지(쿠션미트) 판매합니다,김유군,https://cafe.daum.net/meetpeople/HoUW/219523,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219522,굿벨리미박전지 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/219522,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219467,스페인 프리우사 진공 4D 전지 판매합니다.,씽크빅,https://cafe.daum.net/meetpeople/HoUW/219467,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219451,스위프트 진공전지 판매합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/219451,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219431,리테라미트 진공전지 200개 판매합니다,(주)레이푸드트레이딩 고주현,https://cafe.daum.net/meetpeople/HoUW/219431,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,219294,잉카롭사 ( INCARLOPSA ) 4d 전지 판매합니다.,고기를먹자,https://cafe.daum.net/meetpeople/HoUW/219294,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220691,스위프트 진공 전지 저렴하게 정리합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/220691,2026-07-07 23:07:23,,,,,,
1,품목:전지,93883,수입 벌크전지 구매합니다 (원산지무 브랜드무),https://cafe.daum.net/meetpeople/HoTs/93883,220726,스페인 인카롭사(INCARLOPSA) 듀록 전지 판매합니다.,(주)푸드본 윤성재,https://cafe.daum.net/meetpeople/HoUW/220726,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,220617,놀란 차돌양지 판매합니다.,sweetyis,https://cafe.daum.net/meetpeople/HoUW/220617,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,220502,차돌양지( ACC/GF) 판매합니다,럭키,https://cafe.daum.net/meetpeople/HoUW/220502,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,220494,amh 차돌양지 s 판매합니다.,오니,https://cafe.daum.net/meetpeople/HoUW/220494,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,220290,오키 차돌양지 팝니다,김동구,https://cafe.daum.net/meetpeople/HoUW/220290,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,220187,미드필드 차돌양지s 판매합니다,왕춘삼,https://cafe.daum.net/meetpeople/HoUW/220187,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,220128,오키 차돌양지 판매합니다~!,사계절,https://cafe.daum.net/meetpeople/HoUW/220128,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,219967,KILCOY(킬코이) GF 차돌양지 판매합니다,나인미라클-이정민,https://cafe.daum.net/meetpeople/HoUW/219967,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,219957,그리니아 PS 차돌양지 판매합니다,(주)카멜무역,https://cafe.daum.net/meetpeople/HoUW/219957,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,219385,ACC 차돌양지 GF 1620 판매합니다,아슬란 박주열,https://cafe.daum.net/meetpeople/HoUW/219385,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93881,호주산 차돌양지 1.1톤 구합니다. (브랜드 무관),https://cafe.daum.net/meetpeople/HoTs/93881,219306,오키 차돌양지 팝니다,김동구,https://cafe.daum.net/meetpeople/HoUW/219306,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93879,TEYS S 차돌양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93879,220617,놀란 차돌양지 판매합니다.,sweetyis,https://cafe.daum.net/meetpeople/HoUW/220617,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93879,TEYS S 차돌양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93879,220290,오키 차돌양지 팝니다,김동구,https://cafe.daum.net/meetpeople/HoUW/220290,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93879,TEYS S 차돌양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93879,220128,오키 차돌양지 판매합니다~!,사계절,https://cafe.daum.net/meetpeople/HoUW/220128,2026-07-07 23:07:23,,,,,,
1,품목:차돌양지,93879,TEYS S 차돌양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93879,219306,오키 차돌양지 팝니다,김동구,https://cafe.daum.net/meetpeople/HoUW/219306,2026-07-07 23:07:23,,,,,,
1,품목:갈비,93875,엑셀 86r ch 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93875,220219,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/220219,2026-07-07 23:07:23,,,,,,
1,품목:갈비,93875,엑셀 86r ch 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93875,219374,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/219374,2026-07-07 23:07:23,,,,,,
1,품목:갈비,93875,엑셀 86r ch 갈비 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93875,220682,뉴질랜드 PS 갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/220682,2026-07-07 23:07:23,,,,,,
1,품목:볼라전각,93873,미국산 볼라전각 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93873,219610,오키gf 앵거스 볼라전각 팝니다,김동구,https://cafe.daum.net/meetpeople/HoUW/219610,2026-07-07 23:07:24,,,,,,
1,품목:갈비,93871,엑셀 86r /86e 프라임 갈비 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93871,220219,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/220219,2026-07-07 23:07:24,,,,,,
1,품목:갈비,93871,엑셀 86r /86e 프라임 갈비 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93871,219374,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/219374,2026-07-07 23:07:24,,,,,,
1,품목:갈비,93871,엑셀 86r /86e 프라임 갈비 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93871,220682,뉴질랜드 PS 갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/220682,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,220561,잉카롭사 돈등심 판매합니다,용푸드 조봉구,https://cafe.daum.net/meetpeople/HoUW/220561,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,220521,마프리제스 돈등심 판매합니다.,(주)비앙드 배진성,https://cafe.daum.net/meetpeople/HoUW/220521,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,220274,잉카롭사 돈등심 판매합니다.,용푸드 조봉구,https://cafe.daum.net/meetpeople/HoUW/220274,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,220227,티칸 돈등심 판매합니다,우성미트인터내셔널,https://cafe.daum.net/meetpeople/HoUW/220227,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,220149,잉카롭사 돈등심 판매합니다.,용푸드 조봉구,https://cafe.daum.net/meetpeople/HoUW/220149,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,219984,줄리아 돈등심 판매합니다,승리선택,https://cafe.daum.net/meetpeople/HoUW/219984,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,219969,스위프트 돈등심 판매합니다.!!!!!!,와이엠통상(주),https://cafe.daum.net/meetpeople/HoUW/219969,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,219773,잉카롭사 돈등심 판매합니다.,용푸드 조봉구,https://cafe.daum.net/meetpeople/HoUW/219773,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,219683,티칸 돈등심팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/219683,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,219486,잉카롭사 돈등심 판매합니다...,라이드,https://cafe.daum.net/meetpeople/HoUW/219486,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,219427,잉카롭사 돈등심 판매합니다.,용푸드 조봉구,https://cafe.daum.net/meetpeople/HoUW/219427,2026-07-07 23:07:24,,,,,,
1,품목:돈등심,93893,스페인 돈등심 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93893,219274,잉카롭사 돈등심 판매합니다...,라이드,https://cafe.daum.net/meetpeople/HoUW/219274,2026-07-07 23:07:24,,,,,,
1,품목:갈비,93894,"엑셀 86M,86R SE 갈비 구매합니다.",https://cafe.daum.net/meetpeople/HoTs/93894,220219,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/220219,2026-07-07 23:07:24,,,,,,
1,품목:갈비,93894,"엑셀 86M,86R SE 갈비 구매합니다.",https://cafe.daum.net/meetpeople/HoTs/93894,219374,뉴질랜드 PS갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/219374,2026-07-07 23:07:24,,,,,,
1,품목:갈비,93894,"엑셀 86M,86R SE 갈비 구매합니다.",https://cafe.daum.net/meetpeople/HoTs/93894,220682,뉴질랜드 PS 갈비 정리합니다,미트시즌,https://cafe.daum.net/meetpeople/HoUW/220682,2026-07-07 23:07:24,,,,,,
1,품목:목살,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,220557,코네스토카 진공목살 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/220557,2026-07-07 23:07:24,,,,,,
1,품목:목살,93891,스페인 진공 목살 구합니다.(구매완료),https://cafe.daum.net/meetpeople/HoTs/93891,219770,코네스토카 진공목살 팝니다.,권혁만,https://cafe.daum.net/meetpeople/HoUW/219770,2026-07-07 23:07:24,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,220569,삼겹양지 스위프트 판매중입니다,우크라이나미녀,https://cafe.daum.net/meetpeople/HoUW/220569,2026-07-07 23:07:24,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,220378,IBP 245J 삼겹양지 판매합니다.,탁운호,https://cafe.daum.net/meetpeople/HoUW/220378,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,220348,AMH GF 170/235 진공 삼겹양지 판매합니다.,팜플러스,https://cafe.daum.net/meetpeople/HoUW/220348,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,220266,(미산) NB 삼겹양지 판매중입니다.,수입쇠고기,https://cafe.daum.net/meetpeople/HoUW/220266,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,220221,스위프트 3d 삼겹양지 판매합니다.,다토끼라,https://cafe.daum.net/meetpeople/HoUW/220221,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,220181,IBP 삼겹양지 UN 판매합니다~!,김승용,https://cafe.daum.net/meetpeople/HoUW/220181,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,219848,미산)크릭스톤 삼겹양지 판매중입니다.,수입쇠고기,https://cafe.daum.net/meetpeople/HoUW/219848,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,219571,IBP 삼겹양지 판매합니다.,장사꾼의딸,https://cafe.daum.net/meetpeople/HoUW/219571,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,219475,IBP 278 삼겹양지 판매합니다,아이프레시,https://cafe.daum.net/meetpeople/HoUW/219475,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,219470,미국산 엑셀 삼겹양지 판매합니다.,MK선종,https://cafe.daum.net/meetpeople/HoUW/219470,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,219450,엑셀 삼겹양지 팝니다,미코상사,https://cafe.daum.net/meetpeople/HoUW/219450,2026-07-07 23:07:25,,,,,,
1,품목:삼겹양지,93889,EX 삼겹양지 구매 합니다,https://cafe.daum.net/meetpeople/HoTs/93889,219352,삼겹양지 스위프트 3D 판매중입니다,(주)굿팜코리아,https://cafe.daum.net/meetpeople/HoUW/219352,2026-07-07 23:07:25,,,,,,
1,품목:목전지,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,220558,SM/F 320M 목전지 판매합니다. 자창재고,신사상호랑이,https://cafe.daum.net/meetpeople/HoUW/220558,2026-07-07 23:07:25,,,,,,
1,품목:목전지,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,220537,목전지 씨보드 4P 미산,삼촌,https://cafe.daum.net/meetpeople/HoUW/220537,2026-07-07 23:07:25,,,,,,
1,품목:목전지,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,220383,파텔 목전지 판매합니다.~~^^,하이미트(주),https://cafe.daum.net/meetpeople/HoUW/220383,2026-07-07 23:07:25,,,,,,
1,품목:목전지,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,220278,미산목전지 판매합니다.,김태양,https://cafe.daum.net/meetpeople/HoUW/220278,2026-07-07 23:07:25,,,,,,
1,품목:목전지,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,220063,목전지 씨보드 4P 아주기흥,삼촌,https://cafe.daum.net/meetpeople/HoUW/220063,2026-07-07 23:07:25,,,,,,
1,품목:목전지,93896,스미스필드 목전지 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93896,219976,미산 목전지 판매합니다.,김태양,https://cafe.daum.net/meetpeople/HoUW/219976,2026-07-07 23:07:25,,,,,,
